25,0.0,0.94055854698866992,0.72674617763363747,0.90823713616750756,0.64920253806505968,0.77524091662142758,0.66741892666015512,0.44192383080705361,0.93313437902372176,0.097858586617708673,0.086746524032225714,0.57825373124426327,0.54588578360405859,0.19737685731257554,0.14845755613102363,0.67121738923385998,0.76262584570360259,1.0,0.1752616160596486,0.56776500989408518,0.80714803719856332,0.66519440467480861,0.77834985258339295,0.1890000400722022,0.22283069954128298,0.1817317549528315,0.059201251482868124,0.88229113518852864,0.57599332638406286,0.40703838209167476,0.61075097388682842,0.028844520383056103,0.40365222433416376,0.48414444934037498,0.19391251654248687,0.33069787493654768,0.86108137828909526,0.7868252199789747,0.47011762823245157,0.83879834956762678,0.86619804578317128,0.38991805666869928,0.22211327330982705,0.73556938724615983,0.20299523453419557,0.50549534598042989,0.5731486509138416,0.050837469928498455,0.38494109380660257,0.53005109746044976
38,0.13857124809051591,0.95224651870823818,0.11394795759383813,0.71607184132281931,0.62125573877431728,0.035443121001141754,0.8107542210544445,0.62967508133531769,0.79367892549824048,0.88401829816392519,0.63358153896034841,0.62283007142585711,0.57265100552982529,0.41102766525382717,0.056899744521378186,1.0,0.46444837204101408,0.0,0.48899198964373125,0.23898939136687286,0.56227840881657665,0.21834854303910764,0.7915719833763164,0.59566301295864754,0.97351185136475793,0.84502246543354542,0.21302076883280782,0.1826974499115448,0.74142513885532269,0.018769856300852133,0.50891455878090985,0.1228563584126172,0.73511807649414207,0.34600265808978858,0.020373819399039272,0.7584765443448982,0.49418342621228911,0.33947529925427394,0.44356696196547746,0.84874090504220778,0.659458561034441,0.6412481407014845,0.69390636540028017,0.69818023603232426,0.39336141880580594,0.54740709045245095,0.37012207917398326,0.33711896524734486,0.16031462445045105,0.71682583392528898
43,0.065411925384867342,1.0,0.31284800522498951,0.78346040596510946,0.80099716869028048,0.78683607706630621,0.9763732835254274,0.64358126844146846,0.43995656046650256,0.75246374885278555,0.17858668230779381,0.62646016023255546,0.82851805901558762,0.88368936660199227,0.10769886522993329,0.67061732791913042,0.18468007669774922,0.29498346768145572,0.89995495886248589,0.55421779602218002,0.19403229883956685,0.1394214625411804,0.34866724600361132,0.54251159548121231,0.35560336101439322,0.29725884913096562,0.0,0.41645883038623732,0.26703813993956771,0.52937336891177411,0.69826582478487487,0.32695410425436255,0.36525208212154031,0.80801000031108217,0.68013755614815719,0.10363725962963459,0.45869747273584871,0.36042240206117865,0.085041932588657873,0.68017883200005003,0.37764512176292625,0.80631043612922504,0.91348485978729355,0.94528167488294079,0.62574433695249143,0.0071985222483955643,0.21340951670145575,0.56534153198749348,0.61448043368804206,0.5181039533914229
34,0.192048773498183,0.68123287662363041,0.04466090200179449,0.7149839074922032,0.60552694645376937,0.14250984670444805,0.87060173759492931,0.25558016761467822,0.60081241717209899,0.76701504998583292,0.75537573132681246,0.55539635820893973,0.80884039492584392,0.49603908104897659,0.018417713214669271,0.67569780358904119,0.52833439141249761,0.0,0.67599570322208025,0.13135636159764177,0.94733176007956199,0.041103124868364357,1.0,0.78424689079467869,0.63872412745562024,0.8214507712432334,0.31190680451877983,0.31747776871197581,0.71051087841379346,0.064711088354392474,0.94192525024198936,0.13754898064530618,0.40023448666089767,0.36191494553313475,0.18710285238113636,0.61563025388213244,0.694785507628221,0.10741932707074092,0.37843551325392577,0.56365384172813437,0.43987872422157603,0.85877591451049229,0.44968437761307933,0.67670659014239387,0.41604973382808724,0.90912340668449865,0.36210994390500467,0.4271024518370054,0.16162870325835763,0.6948082155475519
50,0.0,0.21792035980538721,0.69256234318446719,0.54074464119026189,0.5964455881209304,0.72770191322614564,0.072759500860669915,0.55868044163602526,0.57144907196878236,0.62456554205967107,0.73865062245369684,0.22069001391389884,0.58809566094198984,0.89110915520255563,0.69585189658010926,0.40027124141414577,0.9790077582339366,0.59519011950993095,0.95858503187393851,0.15654370646567578,0.047058967919033731,0.19294154648001977,0.28257661430170578,0.70852715468769434,0.83392783104009116,0.46907096164007611,0.62295389465107387,0.46740647661017243,0.019031607121030431,0.57450384492359707,0.88949555601127384,0.45871109218398354,0.69457279646794801,0.64917388087013628,0.06940686250356036,0.73896872292588056,0.066944534625725235,0.51673924902468304,0.62048287637729904,0.66161919697837168,0.35981701617715223,0.72732075974355392,0.95892915505088738,0.00039402954143910856,0.49522325392202265,0.15153859770841949,1.0,0.41502389317841465,0.23794649005070981,0.32282237056867275
41,0.51866627153866207,0.28757022659960002,0.060695268602385756,0.20232922541312107,0.29571201034793732,0.42498850016848827,0.63720357716221687,0.46569489808293701,0.13524697462076571,0.91322280693486457,0.54931953746175444,0.98489895328065824,0.77690027699906528,0.92902354650100483,0.3392321226692161,0.64798631201132895,0.94675809844233849,0.85420732630725549,0.49114492744404559,0.72417196984625543,0.1495037232348681,0.19534612524160319,1.0,0.5631724199756607,0.4904581720148618,0.84941797349544756,0.16884690314151052,0.39858398836325554,0.1610979087587035,0.65605301609702527,0.15483485866195876,0.19169951778269739,0.23002121883838975,0.31020281960527413,0.52274960563312489,0.059868509629090384,0.84475183293305556,0.23062584392022392,0.41433860429574554,0.78085934578345939,0.5281455366985589,0.72900951798204416,0.071870508312493364,0.51048839636465759,0.69737083381497877,0.0,0.58112882723590842,0.64100461324690183,0.64791072198096278,0.9895167067621562
16,0.66900858367095284,0.023451336209020953,0.26272394952854361,0.56005528808221205,0.44835089203142892,0.27960486338720142,0.90544947008082088,0.75782040265376072,0.65355292324072867,0.22293783032193723,0.70115767963624887,0.20507931134913676,0.51099669270075232,0.99002586217601096,0.7218664751883741,0.41719588536070779,0.36372699152574944,0.0098935132449944983,0.78564869430149864,0.38005198776652699,0.1550642810477437,0.63282868735690823,0.62138942282702514,0.97060778135698067,0.1816031464329782,0.16731476950021631,0.59945132099589793,0.61311442636650149,0.16238321669192646,0.33156093624427363,0.43304774710323635,0.33999135776845396,0.28532679866300587,0.68578237578257373,0.42481992299241367,0.25941461695710349,0.0,0.38242216663440121,0.87540893625925165,0.7456164654180073,0.67401207438269983,0.97526985140756384,0.522491406034159,0.24739893171543029,0.35094544624926116,0.76968387693056806,1.0,0.86630880522574483,0.77290900137670515,0.050732845765598208
13,0.72917251545511863,0.62394410485108442,0.12065725790032286,0.58556358069156456,0.65948228915057006,0.44967742632621904,0.31366331356048271,0.7634862411776856,0.81683390520510579,0.78531969970825277,0.17567752232177017,0.0051141845897836663,0.83569432993539805,0.36310901496675241,0.63467783928999544,0.52262778992161185,0.013243168268794382,0.83456290176828873,0.41774175394470253,0.71361572362550696,0.54682508995823387,0.86346470484016502,0.022231161922093172,0.38548857989577323,0.0,0.45809851737376911,0.70242522516681505,0.16306554738078199,0.41995722543506542,0.36074033546258488,0.6579954426654866,0.24320898757336282,0.74503003260933531,0.94757472780321195,0.23104845980832914,0.70780517896466566,0.26248719690672145,0.52897252020134022,0.64811039083006827,0.67250246595402641,0.57488088855144437,0.47700402626476635,0.46714242946631945,0.0030150657241952497,0.23690589844416321,1.0,0.57506134496719818,0.86941463102363359,0.71300547535556036,0.67506166534904721
14,0.8491050156985811,0.73721281682863959,0.93426446601528668,0.21620008378551236,0.69340114389535734,0.39904601492748593,0.0,0.58809597641244571,0.77498600904168646,0.83038997071609322,0.084950414689563949,0.20781000232460747,0.16940095077125528,0.91183098673429408,0.44928465424623476,0.49227398360580293,0.04456378465801366,0.80769767680051463,0.32814052048262182,0.95154108966999673,0.34096123726093425,0.35400570119067093,0.40506244883867887,0.40208584290166022,0.038373692898294308,0.29881559231583787,0.71319980688720452,0.52406639812813671,0.093857284583962128,0.47724675073874967,0.37214592591569923,0.5608759883804022,0.62037348324129149,0.45827442362639842,0.16244336799575618,0.66031095473532941,0.35203293310241701,0.40702698513966229,0.63210740053924441,0.9490569466133022,0.72685059491251369,0.46806726254367709,0.40195071480568262,0.12409361608829149,0.48062429120414951,0.99743467397125296,0.66263037201057917,0.320483699923856,1.0,0.42509515295141176
31,0.049759324631941659,0.87638006370826671,0.065266083195261212,0.97202074364175828,0.84944249461869026,0.07029010244855205,0.48032244553049674,0.28591439199171753,0.56515029540192496,0.97543058693771745,0.61371861486784307,0.90776484390332035,0.88945751119655814,0.64279575519700849,0.13268333380719868,0.55788025552334175,0.41065130850194204,0.5271321009696438,0.69486579787673064,0.24914413715021638,0.81478036106114582,0.31947777604363348,0.93578167655163458,0.46276123772134342,1.0,0.71667986698815156,0.28743329913591498,0.0,0.40610030724786406,0.14308720830913577,0.44763747609353099,0.066392006514362237,0.26149250671030716,0.49155760771094237,0.27738362718712284,0.7020622371437748,0.70436712129930834,0.39690670182296589,0.43591745274790861,0.47312969532992849,0.49953040112415359,0.55515341404717788,0.87265952652790579,0.49184547500197973,0.4298978670733557,0.79573817342561259,0.23665099415610946,0.14787408641368377,0.19352820695336376,0.55239032600515636
